PageValues,Region,Revenue
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,2,FALSE
0,3,FALSE
0,7,FALSE
15.03328131,6,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
11.45469444,1,FALSE
0,3,FALSE
0,1,FALSE
39.03580426,1,FALSE
0,1,FALSE
0,1,FALSE
14.89210837,7,TRUE
261.4912857,1,TRUE
0,7,FALSE
0,1,FALSE
0,7,FALSE
0,3,FALSE
0,6,FALSE
22.96411765,1,FALSE
0,7,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,7,FALSE
0,6,FALSE
0,2,FALSE
0,3,FALSE
0,9,FALSE
33.32796813,3,FALSE
0,5,FALSE
0,3,FALSE
18.95323404,3,TRUE
19.3654955,1,TRUE
0,8,FALSE
0,1,FALSE
0,1,FALSE
8.631719512,2,TRUE
0,1,FALSE
0,1,FALSE
12.0921619,6,TRUE
0,6,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,7,FALSE
10.84440741,2,FALSE
3.810575284,7,TRUE
0,2,FALSE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
11.12342124,3,FALSE
0,2,FALSE
0,1,FALSE
0,6,FALSE
0,2,FALSE
9.401136585,2,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
27.3063666,1,TRUE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,9,FALSE
0,1,FALSE
0,1,FALSE
20.91831644,1,TRUE
0,4,FALSE
49.82333333,4,TRUE
0,5,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
60.19477937,9,TRUE
7.753880158,1,TRUE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
54.95126905,1,FALSE
0,1,FALSE
0,4,FALSE
4.745736842,1,TRUE
0,1,FALSE
0,7,FALSE
0,4,FALSE
19.53495497,3,TRUE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,4,FALSE
3.978276423,7,TRUE
0,6,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,4,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,9,FALSE
0,3,FALSE
0,6,FALSE
20.30438949,1,FALSE
0,3,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,6,FALSE
6.475910157,2,FALSE
0,7,FALSE
0,1,FALSE
0,2,FALSE
0,8,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
24.13073118,4,FALSE
0,4,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
29.35629782,1,TRUE
0,1,FALSE
81.2475,2,TRUE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,2,FALSE
33.14514286,1,TRUE
0,3,FALSE
0,1,FALSE
7.371682608,3,TRUE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
7.945805543,9,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,9,FALSE
0,1,FALSE
0,1,FALSE
30.897985,1,TRUE
0,3,FALSE
15.43344,1,TRUE
0,1,FALSE
18.02533,1,TRUE
0,4,FALSE
0,8,FALSE
0,3,FALSE
80.68062856,4,TRUE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
0,7,FALSE
0,9,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,2,FALSE
0,6,FALSE
0,7,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
76.78667659,6,TRUE
0,2,FALSE
0,3,FALSE
0,3,FALSE
0,7,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,9,FALSE
0,1,FALSE
0,2,FALSE
39.63270309,4,FALSE
0,7,FALSE
0,9,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
52.70052142,1,TRUE
0,1,FALSE
0,1,FALSE
7.272067797,7,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
10.63449802,1,TRUE
0,8,FALSE
0,2,FALSE
0,2,FALSE
0,4,FALSE
35.98106601,3,TRUE
14.10053333,8,TRUE
0,3,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
5.417644444,1,TRUE
27.07791667,3,FALSE
0,4,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,7,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,8,FALSE
0,4,FALSE
0,4,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,9,FALSE
0,2,FALSE
0,1,FALSE
1.70506715,4,TRUE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
18.20995652,7,FALSE
0,3,FALSE
0,1,FALSE
16.56314545,7,FALSE
14.25648352,2,TRUE
0,1,FALSE
0,1,FALSE
7.141428571,7,TRUE
0,1,FALSE
0,2,FALSE
27.23866195,2,TRUE
13.62630613,1,TRUE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
11.48461765,1,TRUE
10.91300022,1,TRUE
0,1,FALSE
85.7528587,2,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,8,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,8,FALSE
0,2,FALSE
0,3,FALSE
0,9,FALSE
0,9,FALSE
0,3,FALSE
0,1,FALSE
0,9,FALSE
40.76128,3,FALSE
0,1,FALSE
0,1,FALSE
7.964649501,7,FALSE
0,7,FALSE
0,4,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,9,FALSE
0,3,FALSE
0,6,FALSE
12.55220741,3,TRUE
0,6,FALSE
3.332333333,1,FALSE
0,2,FALSE
0,2,FALSE
50.66498303,4,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
2.3976,7,FALSE
0,1,FALSE
6.938235354,1,FALSE
0,9,FALSE
0,1,FALSE
0,5,FALSE
0,3,FALSE
39.7173,1,TRUE
0,1,FALSE
0,1,FALSE
19.92584938,2,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
30.09281343,7,FALSE
0,2,FALSE
0,6,FALSE
0,1,FALSE
6.467831696,3,FALSE
31.54642738,1,TRUE
0,7,FALSE
0,1,FALSE
0,1,FALSE
44.71103438,3,TRUE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,9,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,4,FALSE
0,3,FALSE
10.32166068,1,FALSE
0,2,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
9.938399233,1,FALSE
0,5,FALSE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,7,FALSE
0,5,FALSE
0,1,FALSE
1.660118182,7,TRUE
0,1,FALSE
0,2,FALSE
0,9,FALSE
0,3,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
39.65538156,1,TRUE
0,1,FALSE
29.01038502,1,FALSE
45.8293144,1,TRUE
12.53314286,6,TRUE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
10.3572,1,TRUE
20.85956757,9,TRUE
0,1,FALSE
0,1,FALSE
0,2,FALSE
54.24886418,1,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,4,FALSE
14.0292,9,TRUE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,6,FALSE
0,2,FALSE
88.78460596,1,TRUE
0,1,FALSE
0,3,FALSE
0,7,FALSE
0,8,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
0,6,FALSE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
27.38224222,5,TRUE
0,1,FALSE
0,6,FALSE
0,4,FALSE
17.12545455,1,TRUE
9.053081561,1,TRUE
0,2,FALSE
0,2,FALSE
0,3,FALSE
0,7,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
0,2,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
33.32834503,1,TRUE
9.517421053,3,TRUE
6.284044913,1,TRUE
0,1,FALSE
0,1,FALSE
0,3,FALSE
4.465398354,3,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,8,FALSE
9.09277193,2,TRUE
57.96417654,2,TRUE
0,1,FALSE
0,3,FALSE
2.842307011,1,FALSE
10.782,1,TRUE
0,3,FALSE
0,7,FALSE
0,2,FALSE
0,1,FALSE
49.47040982,3,TRUE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,2,FALSE
6.548011382,3,FALSE
1.816474074,1,TRUE
0,1,FALSE
14.63957834,2,FALSE
5.576720936,4,TRUE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,4,FALSE
109.9124051,4,TRUE
0,2,FALSE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,9,FALSE
0,2,FALSE
44.73466667,6,TRUE
0,3,FALSE
0,3,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
5.770959977,6,FALSE
3.795661017,6,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
17.34893623,1,TRUE
0,2,FALSE
0,6,FALSE
0,6,FALSE
0,6,FALSE
0,1,FALSE
0,8,FALSE
0,2,FALSE
0,3,FALSE
0,3,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
16.1728,3,TRUE
0,7,FALSE
1.592774194,4,TRUE
54.67634844,7,TRUE
0,3,FALSE
0,1,FALSE
91.98,3,TRUE
0,8,FALSE
11.99264025,1,TRUE
33.33074497,5,FALSE
0,2,FALSE
39.85866667,1,TRUE
19.996,3,TRUE
0,6,FALSE
0,3,FALSE
0,3,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
26.12015415,3,TRUE
0,1,FALSE
24.75047619,1,TRUE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
54.98,4,TRUE
0,1,FALSE
5.638103093,1,TRUE
0,4,FALSE
0,3,FALSE
0,6,FALSE
0,1,FALSE
11.51923077,1,TRUE
0,4,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
14.6895,1,TRUE
0,1,FALSE
6.7485,7,TRUE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
20.2453697,1,FALSE
0,6,FALSE
0,3,FALSE
17.991,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
10.94723077,1,TRUE
0,6,FALSE
0,1,FALSE
0,3,FALSE
0,4,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
46.00643478,4,TRUE
8.08269,1,FALSE
0,4,FALSE
0,3,FALSE
0,2,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,5,FALSE
0,5,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
32.06509091,3,FALSE
0,3,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,4,FALSE
0,2,FALSE
18.11148387,6,TRUE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,9,FALSE
0,1,FALSE
0,7,FALSE
0,3,FALSE
0,1,FALSE
26.983125,3,TRUE
0,2,FALSE
0,7,FALSE
0,1,FALSE
0,2,FALSE
28.39833333,8,TRUE
0,1,FALSE
16.82505,1,TRUE
0,1,FALSE
0,6,FALSE
20.39448649,3,TRUE
0,4,FALSE
0,1,FALSE
0,1,FALSE
9.609529412,4,TRUE
0,1,FALSE
0,2,FALSE
2.663333333,1,TRUE
0,3,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
2.782886364,4,FALSE
0,1,FALSE
59.988,1,TRUE
0,1,FALSE
0,8,FALSE
0,1,FALSE
21.1162963,8,FALSE
14.792,4,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
4.508271053,3,FALSE
0,1,FALSE
54.9759,1,TRUE
10.21229767,1,FALSE
0,3,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
23.069,1,FALSE
2.846779661,9,FALSE
0,7,FALSE
0,6,FALSE
0,4,FALSE
24.63837838,9,TRUE
0,3,FALSE
17.69657143,1,TRUE
22.3392,3,FALSE
5.185457275,1,FALSE
0,3,FALSE
4.374401266,8,TRUE
0,5,FALSE
0,3,FALSE
43.19228571,3,FALSE
0,1,FALSE
0,7,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,7,FALSE
0,3,FALSE
20.91692308,1,FALSE
0,1,FALSE
0,4,FALSE
2.973214286,3,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0.58275,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
26.5455,4,FALSE
18.46989474,1,TRUE
4.376915789,4,FALSE
0,6,FALSE
0,2,FALSE
34.99166667,5,TRUE
0,2,FALSE
19.38181818,1,FALSE
0,9,FALSE
12.484125,8,TRUE
0,1,FALSE
0,4,FALSE
0,4,FALSE
4.873969358,3,FALSE
0,1,FALSE
0,1,FALSE
32.946,4,TRUE
143.2115385,3,TRUE
32.68969091,3,FALSE
0,1,FALSE
3.431210317,1,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
13.07329412,6,TRUE
0,1,FALSE
0,9,FALSE
0,4,FALSE
33.9612,1,TRUE
0,1,FALSE
0,4,FALSE
51.11722549,1,FALSE
0,1,FALSE
0,8,FALSE
4.25425,5,FALSE
44.47733333,1,TRUE
0,3,FALSE
0,3,FALSE
25.90331034,1,TRUE
0,6,FALSE
0,6,FALSE
1.722164948,1,FALSE
0,6,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
16.04860714,3,TRUE
0,1,FALSE
21.02481633,4,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
7.529302326,1,FALSE
0,1,FALSE
0,6,FALSE
0,9,FALSE
35.2339845,4,FALSE
6.165,2,TRUE
0,4,FALSE
0,5,FALSE
31.1904,1,TRUE
0,1,FALSE
0,2,FALSE
0,6,FALSE
0,6,FALSE
18.99269231,1,FALSE
0,3,FALSE
0,3,FALSE
9.417272131,4,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,4,FALSE
0,1,FALSE
4.163259563,4,FALSE
12.63441176,1,TRUE
0,1,FALSE
0,8,FALSE
0,2,FALSE
0,2,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,3,FALSE
0,1,FALSE
0,6,FALSE
0,4,FALSE
0,1,FALSE
8.011553351,1,TRUE
0,1,FALSE
0,1,FALSE
4.242688406,3,FALSE
0,1,FALSE
22.62989583,2,TRUE
0,5,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
32.799375,6,TRUE
23.60518919,8,TRUE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,8,FALSE
0,7,FALSE
0,3,FALSE
0,4,FALSE
0,2,FALSE
0,2,FALSE
0,8,FALSE
19.78135119,2,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,8,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
6.221045455,2,TRUE
0,7,FALSE
0,2,FALSE
2.7412,2,FALSE
0,3,FALSE
2.208494444,1,FALSE
0,1,FALSE
0,4,FALSE
65.988,1,TRUE
0,4,FALSE
0,2,FALSE
5.4945,2,TRUE
0,1,FALSE
7.668639535,3,FALSE
0,4,FALSE
13.66158824,2,FALSE
0,5,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,7,FALSE
0,5,FALSE
0,6,FALSE
0,4,FALSE
8.979934615,4,FALSE
86.388,6,TRUE
0,9,FALSE
4.947766276,2,FALSE
2.579064935,2,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
22.32934737,1,TRUE
0,3,FALSE
0,5,FALSE
0,3,FALSE
0,2,FALSE
0,2,FALSE
0,6,FALSE
33.6501,3,FALSE
0,7,FALSE
2.568454762,2,FALSE
0,6,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
0,2,FALSE
0,3,FALSE
0,8,FALSE
0,2,FALSE
18.56148,3,FALSE
6.310740741,1,FALSE
0,3,FALSE
0,2,FALSE
0,9,FALSE
0,3,FALSE
0,5,FALSE
0,2,FALSE
0,5,FALSE
0,3,FALSE
0,2,FALSE
5.789028571,9,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,4,FALSE
0,7,FALSE
0.513385987,3,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
42.8662809,3,FALSE
0,1,FALSE
71.488,2,TRUE
0,2,FALSE
53.988,2,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
10.17225,4,TRUE
0,6,FALSE
0,3,FALSE
41.92518987,3,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
49.62545455,5,TRUE
0,1,FALSE
0,4,FALSE
0,1,FALSE
8.569134167,6,FALSE
0,7,FALSE
0,3,FALSE
0,7,FALSE
0,4,FALSE
0,3,FALSE
0,4,FALSE
0,8,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
28.794,1,TRUE
0,2,FALSE
0,6,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
3.060765957,4,FALSE
0,1,FALSE
0,7,FALSE
0,2,FALSE
0,3,FALSE
0,3,FALSE
0,4,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
7.152750452,2,FALSE
0,2,FALSE
0,2,FALSE
0,3,FALSE
7.734903101,6,TRUE
0,2,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,4,FALSE
0,6,FALSE
0,3,FALSE
4.504381818,4,FALSE
0,3,FALSE
15.08488235,3,TRUE
0,1,FALSE
0,3,FALSE
31.178125,1,FALSE
0,7,FALSE
0,4,FALSE
0,4,FALSE
0,4,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,5,FALSE
0,1,FALSE
0,1,FALSE
23.554375,1,TRUE
0,4,FALSE
0,1,FALSE
0,6,FALSE
29.77418182,4,TRUE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0.673127586,5,FALSE
0,8,FALSE
0,7,FALSE
0,1,FALSE
2.273598775,1,FALSE
0,4,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
57.584,1,FALSE
0,8,FALSE
0,3,FALSE
0,2,FALSE
0,7,FALSE
34.34857143,7,TRUE
18.370625,1,FALSE
5.976060606,4,FALSE
0,1,FALSE
29.31555556,1,TRUE
15.15205714,7,FALSE
0,1,FALSE
0,2,FALSE
14.33124324,2,FALSE
0,2,FALSE
146.23875,5,TRUE
2.873954681,1,FALSE
0,3,FALSE
0,5,FALSE
0,3,FALSE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,4,FALSE
39.97777778,1,TRUE
2.613452922,6,FALSE
0,3,FALSE
0,3,FALSE
54.33103704,2,TRUE
0,3,FALSE
101.3721739,1,TRUE
0,3,FALSE
0,3,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,3,FALSE
0,3,FALSE
0,9,FALSE
33.196,1,FALSE
0,3,FALSE
0,4,FALSE
0,2,FALSE
20.79115942,4,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
9.511714286,2,TRUE
0,1,FALSE
0,6,FALSE
33.3335814,1,FALSE
0,3,FALSE
0,2,FALSE
0,6,FALSE
0,9,FALSE
0,1,FALSE
0,5,FALSE
19.13415285,4,FALSE
0,6,FALSE
0,1,FALSE
0,6,FALSE
7.610431148,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
2.050814516,6,FALSE
0,1,FALSE
0,1,FALSE
5.997142857,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
215.0094118,4,TRUE
0,6,FALSE
0,2,FALSE
5.220705882,2,TRUE
15.0047619,2,FALSE
0,3,FALSE
0,1,FALSE
4.230212245,2,FALSE
0,8,FALSE
11.80233651,1,FALSE
4.7095,9,TRUE
0,1,FALSE
0,8,FALSE
0,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,7,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
9.922972973,2,FALSE
0,3,FALSE
0,3,FALSE
44.29661538,1,TRUE
0,4,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
0,9,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,2,FALSE
0,6,FALSE
0,1,FALSE
0,8,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
3.099,2,FALSE
0,5,FALSE
0,6,FALSE
0,1,FALSE
0,9,FALSE
32.14213333,2,TRUE
0,1,FALSE
4.9872375,1,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,6,FALSE
0,1,FALSE
19.4281,1,TRUE
0,1,FALSE
0,2,FALSE
0,3,FALSE
19.59533333,2,TRUE
0,7,FALSE
0,7,FALSE
0,6,FALSE
2.087782738,7,FALSE
3.919126984,7,FALSE
0,9,FALSE
0,3,FALSE
0,3,FALSE
0,5,FALSE
7.868950242,2,FALSE
0,7,FALSE
0,6,FALSE
0,4,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
12.55885714,1,TRUE
0,1,FALSE
0,3,FALSE
0,6,FALSE
33.44055556,7,FALSE
9.027320816,4,TRUE
0,5,FALSE
0,7,FALSE
0,4,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
71.944,2,TRUE
0,4,FALSE
12.07468889,3,FALSE
0,1,FALSE
9.001857143,3,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
13.40298256,6,TRUE
0,1,FALSE
14.96432,4,TRUE
0,2,FALSE
31.40784,3,TRUE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
7.345321739,2,FALSE
0,4,FALSE
0,6,FALSE
47.93128205,3,TRUE
0,1,FALSE
0,3,FALSE
30.269375,4,TRUE
4.744206349,8,FALSE
34.4925,8,TRUE
10.4445,5,TRUE
0,2,FALSE
0,3,FALSE
0,2,FALSE
55.23646154,3,TRUE
0,1,FALSE
20.394,7,FALSE
0,1,FALSE
0,1,FALSE
64.788,1,TRUE
0,9,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0,1,FALSE
0,1,FALSE
29.848,1,TRUE
0,6,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,2,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
28.53153488,4,TRUE
0,3,FALSE
0,2,FALSE
18.99561538,1,TRUE
0,7,FALSE
0,1,FALSE
0,4,FALSE
13.11733918,1,TRUE
0,3,FALSE
0,7,FALSE
0,4,FALSE
0,2,FALSE
0,8,FALSE
0,1,FALSE
0.761076259,2,FALSE
0,2,FALSE
0,3,FALSE
0,1,FALSE
0,4,FALSE
53.22881633,3,TRUE
0,6,FALSE
0,1,FALSE
0,3,FALSE
0,3,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
34.25336842,3,TRUE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,9,FALSE
10.64805714,1,TRUE
0,7,FALSE
4.759935374,4,FALSE
0,1,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
0,1,FALSE
0,4,FALSE
0,3,FALSE
0,6,FALSE
0,4,FALSE
0,4,FALSE
0,7,FALSE
0,5,FALSE
0,6,FALSE
0,3,FALSE
39.75577236,3,FALSE
17.07978235,4,TRUE
0,1,FALSE
0,2,FALSE
5.38296875,3,FALSE
0,3,FALSE
0,3,FALSE
0,3,FALSE
0,5,FALSE
0,7,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,3,FALSE
97.98,4,TRUE
0,9,FALSE
0,7,FALSE
5.466387755,1,FALSE
0,1,FALSE
0,1,FALSE
0,4,FALSE
0,1,FALSE
0,3,FALSE
0,1,FALSE
0,7,FALSE
39.81885714,4,TRUE
0,1,FALSE
0,2,FALSE
29.77472727,1,FALSE
0,2,FALSE
0,1,FALSE
0,7,FALSE
0,2,FALSE
0,1,FALSE
0,3,FALSE
12.68583158,2,FALSE
0,7,FALSE
0,4,FALSE
0,8,FALSE
0,1,FALSE
0,3,FALSE
0,6,FALSE
20.97239726,1,TRUE
15.47720763,3,TRUE
0,7,FALSE
0,3,FALSE
22.58886486,3,TRUE
